date,température 1,température 2,humidité,pression,température exterieure,humidité exterieure,température chambre,humidité chambre
28/12/2018 18:55:00,19.2,25,60,1000,-0.4,96,20.7,48
28/12/2018 19:04:59,19.2,25,60,1000,-0.4,96,20.8,48
28/12/2018 19:10:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:15:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:20:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:25:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:29:59,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:35:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:40:00,19.2,25,60,1000,-0.4,97,20.8,48
28/12/2018 19:45:00,19.2,25,60,1000,-0.4,97,20.9,48
28/12/2018 19:50:00,19.2,25,60,1000,-0.4,97,21.0,48
28/12/2018 19:55:00,19.2,25,60,1000,-0.4,97,20.9,50
28/12/2018 20:04:59,19.2,25,60,1000,-0.4,97,20.9,50
28/12/2018 20:10:00,19.2,25,60,1000,-0.3,97,21.0,50
28/12/2018 20:14:59,19.2,25,60,1000,-0.3,97,21.0,50
28/12/2018 20:20:00,19.2,25,60,1000,-0.3,97,21.0,50
28/12/2018 20:24:59,19.2,25,60,1000,-0.3,97,20.9,50
28/12/2018 20:29:59,19.2,25,60,1000,-0.3,97,20.9,50
28/12/2018 20:35:00,19.2,25,60,1000,-0.2,97,20.9,50
28/12/2018 20:40:00,19.2,25,60,1000,-0.2,97,20.9,50
28/12/2018 20:45:00,19.2,25,60,1000,-0.2,97,20.9,50
28/12/2018 20:50:00,19.2,25,60,1000,-0.2,97,20.9,50
28/12/2018 20:55:00,19.2,25,60,1000,-0.2,97,20.8,50
28/12/2018 21:05:00,19.2,25,60,1000,-0.2,97,20.8,50
28/12/2018 21:10:00,19.2,25,60,1000,0.0,99,20.8,50
28/12/2018 21:15:00,19.2,25,60,1000,0.0,99,20.8,50
28/12/2018 21:20:00,19.2,25,60,1000,0.0,99,20.8,51
28/12/2018 21:25:00,19.2,25,60,1000,0.0,99,20.9,51
28/12/2018 21:30:00,19.2,25,60,1000,0.0,99,20.9,51
28/12/2018 21:35:00,19.2,25,60,1000,0.0,99,20.9,51
28/12/2018 21:40:00,19.2,25,60,1000,0.1,99,20.9,51
28/12/2018 21:45:00,19.2,25,60,1000,0.1,99,20.9,50
28/12/2018 21:50:00,19.2,25,60,1000,0.1,99,20.9,50
28/12/2018 21:55:00,19.2,25,60,1000,0.1,99,20.9,50
28/12/2018 22:05:00,19.2,25,60,1000,0.1,99,20.9,50
28/12/2018 22:10:00,19.2,25,60,1000,0.1,99,20.9,50
28/12/2018 22:15:00,19.2,25,60,1000,0.1,99,20.8,50
28/12/2018 22:20:00,19.2,25,60,1000,0.1,99,20.8,50
28/12/2018 22:25:00,19.2,25,60,1000,0.1,99,20.8,50
28/12/2018 22:30:00,19.2,25,60,1000,0.1,99,20.7,50
28/12/2018 22:35:00,19.2,25,60,1000,0.1,99,20.6,50
28/12/2018 22:40:00,19.2,25,60,1000,0.2,99,20.6,50
28/12/2018 22:45:00,19.2,25,60,1000,0.2,99,20.5,50
28/12/2018 22:50:00,19.2,25,60,1000,0.2,99,20.4,50
28/12/2018 22:55:00,19.2,25,60,1000,0.2,99,20.5,50
28/12/2018 23:05:00,19.2,25,60,1000,0.2,99,20.4,50
28/12/2018 23:10:00,19.2,25,60,1000,0.2,99,20.3,50
28/12/2018 23:15:00,19.2,25,60,1000,0.2,99,20.2,50
28/12/2018 23:20:00,19.2,25,60,1000,0.2,99,20.1,50
28/12/2018 23:25:00,19.2,25,60,1000,0.2,99,20.1,50
28/12/2018 23:30:00,19.2,25,60,1000,0.2,99,20.0,50
28/12/2018 23:35:00,19.2,25,60,1000,0.2,99,20.0,50
28/12/2018 23:39:59,19.2,25,60,1000,0.2,99,20.0,50
28/12/2018 23:44:59,19.2,25,60,1000,0.4,99,19.9,50
28/12/2018 23:50:00,19.2,25,60,1000,0.4,99,19.9,50
28/12/2018 23:55:00,19.2,25,60,1000,0.4,99,19.9,50
29/12/2018 00:04:59,19.2,25,60,1000,0.4,99,19.9,50
29/12/2018 00:10:00,19.2,25,60,1000,0.4,99,19.9,50
29/12/2018 00:15:00,19.2,25,60,1000,0.5,99,19.9,50
29/12/2018 00:20:00,19.2,25,60,1000,0.5,99,19.9,50
29/12/2018 00:25:00,19.2,25,60,1000,0.5,99,20.0,50
29/12/2018 00:30:00,19.2,25,60,1000,0.5,99,20.0,50
29/12/2018 00:35:00,19.2,25,60,1000,0.5,99,20.1,50
29/12/2018 00:39:59,19.2,25,60,1000,0.5,99,20.1,50
29/12/2018 00:44:59,19.2,25,60,1000,0.6,99,20.1,50
29/12/2018 00:50:00,19.2,25,60,1000,0.6,99,20.1,50
29/12/2018 00:55:00,19.2,25,60,1000,0.6,99,20.1,50
29/12/2018 01:04:59,19.2,25,60,1000,0.6,99,20.1,50
29/12/2018 01:10:00,19.2,25,60,1000,0.6,99,20.1,48
29/12/2018 01:15:00,19.2,25,60,1000,0.7,99,20.2,48
29/12/2018 01:19:59,19.2,25,60,1000,0.7,99,20.2,48
29/12/2018 01:25:00,19.2,25,60,1000,0.7,99,20.3,48
29/12/2018 01:30:00,19.2,25,60,1000,0.7,99,20.3,48
29/12/2018 01:35:00,19.2,25,60,1000,0.7,99,20.3,48
29/12/2018 01:40:00,19.2,25,60,1000,0.7,99,20.2,48
29/12/2018 01:45:00,19.2,25,60,1000,0.8,99,20.2,48
29/12/2018 01:50:00,19.2,25,60,1000,0.8,99,20.2,48
29/12/2018 01:54:59,19.2,25,60,1000,0.8,99,20.1,48
29/12/2018 02:05:00,19.2,25,60,1000,0.8,99,20.1,48
29/12/2018 02:10:00,19.2,25,60,1000,0.8,99,20.1,48
29/12/2018 02:15:00,19.2,25,60,1000,0.8,99,20.2,48
29/12/2018 02:20:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:25:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:30:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:35:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:39:59,19.2,25,60,1000,0.9,98,20.3,48
29/12/2018 02:44:59,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:50:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 02:55:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 03:05:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 03:09:59,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 03:15:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 03:20:00,19.2,25,60,1000,0.9,98,20.2,48
29/12/2018 03:25:00,19.2,25,60,1000,0.9,98,20.1,48
29/12/2018 03:30:00,19.2,25,60,1000,0.9,98,20.1,48
29/12/2018 03:35:00,19.2,25,60,1000,0.9,98,20.1,48
29/12/2018 03:40:00,19.2,25,60,1000,0.9,98,20.1,48
29/12/2018 03:45:00,19.2,25,60,1000,0.9,98,20.1,48
29/12/2018 03:50:00,19.2,25,60,1000,1.0,98,20.1,48
29/12/2018 03:54:59,19.2,25,60,1000,1.0,98,20.1,48
29/12/2018 04:04:59,19.2,25,60,1000,1.0,98,20.1,48
29/12/2018 04:10:00,19.2,25,60,1000,1.0,98,20.2,48
29/12/2018 04:15:00,19.2,25,60,1000,1.0,98,20.2,48
29/12/2018 04:19:59,19.2,25,60,1000,1.1,98,20.2,48
29/12/2018 04:25:00,19.2,25,60,1000,1.1,98,20.2,48
29/12/2018 04:30:00,19.2,25,60,1000,1.1,98,20.2,48
29/12/2018 04:35:00,19.2,25,60,1000,1.1,98,20.1,48
29/12/2018 04:40:00,19.2,25,60,1000,1.1,98,20.1,48
29/12/2018 04:45:00,19.2,25,60,1000,1.1,98,20.1,48
29/12/2018 04:50:00,19.2,25,60,1000,1.1,98,20.1,48
29/12/2018 04:54:59,19.2,25,60,1000,1.1,98,20.1,48
29/12/2018 05:04:59,19.2,25,60,1000,1.1,98,20.2,48
29/12/2018 05:10:00,19.2,25,60,1000,1.1,98,20.3,48
29/12/2018 05:15:00,19.2,25,60,1000,1.1,98,20.3,48
29/12/2018 05:20:00,19.2,25,60,1000,1.1,98,20.3,48
29/12/2018 05:25:00,19.2,25,60,1000,1.2,98,20.3,48
29/12/2018 05:30:00,19.2,25,60,1000,1.2,98,20.3,48
29/12/2018 05:34:59,19.2,25,60,1000,1.2,98,20.3,48
29/12/2018 05:40:00,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 05:45:00,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 05:50:00,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 05:54:59,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 06:04:59,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 06:10:00,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 06:15:00,19.2,25,60,1000,1.2,98,20.2,48
29/12/2018 06:20:00,19.2,25,60,1000,1.2,98,20.4,48
29/12/2018 06:25:00,19.2,25,60,1000,1.2,98,20.4,48
29/12/2018 06:30:00,19.2,25,60,1000,1.2,98,20.3,48
29/12/2018 06:35:00,19.2,25,60,1000,1.3,98,20.2,48
29/12/2018 06:40:00,19.2,25,60,1000,1.3,98,20.2,48
29/12/2018 06:45:00,19.2,25,60,1000,1.3,98,20.2,48
29/12/2018 06:50:00,19.2,25,60,1000,1.3,98,20.3,48
29/12/2018 06:55:00,19.2,25,60,1000,1.3,98,20.3,48
29/12/2018 07:04:59,19.2,25,60,1000,1.3,98,20.5,48
29/12/2018 07:09:59,19.2,25,60,1000,1.3,98,20.5,48
29/12/2018 07:15:00,19.2,25,60,1000,1.3,98,20.6,48
29/12/2018 07:20:00,19.2,25,60,1000,1.4,98,20.7,48
29/12/2018 07:25:00,19.2,25,60,1000,1.4,98,20.7,48
29/12/2018 07:30:00,19.2,25,60,1000,1.3,98,20.6,48
29/12/2018 07:35:00,19.2,25,60,1000,1.3,98,20.5,48
29/12/2018 07:40:00,19.2,25,60,1000,1.3,98,20.5,48
29/12/2018 07:45:00,19.2,25,60,1000,1.4,98,20.4,48
29/12/2018 07:49:59,19.2,25,60,1000,1.4,98,20.4,48
29/12/2018 07:55:00,19.2,25,60,1000,1.5,98,20.4,48
29/12/2018 08:05:00,19.2,25,60,1000,1.5,98,20.4,48
29/12/2018 08:10:00,19.2,25,60,1000,1.6,98,20.4,48
29/12/2018 08:15:00,19.2,25,60,1000,1.6,98,20.4,48
29/12/2018 08:20:00,19.2,25,60,1000,1.7,98,20.4,48
29/12/2018 08:25:00,19.2,25,60,1000,1.6,98,20.4,48
29/12/2018 08:30:00,19.2,25,60,1000,1.6,98,20.5,48
29/12/2018 08:35:00,19.2,25,60,1000,1.6,98,20.5,48
29/12/2018 08:40:00,19.2,25,60,1000,1.6,98,20.5,48
29/12/2018 08:45:00,19.2,25,60,1000,1.7,98,20.4,48
29/12/2018 08:49:59,19.2,25,60,1000,1.7,98,20.4,48
29/12/2018 08:54:59,19.2,25,60,1000,1.7,98,20.5,48
29/12/2018 09:05:00,19.2,25,60,1000,1.7,98,20.5,48
29/12/2018 09:10:00,19.2,25,60,1000,1.8,98,20.5,48
29/12/2018 09:15:00,19.2,25,60,1000,1.8,98,20.5,48
29/12/2018 09:20:00,19.2,25,60,1000,1.9,98,20.5,48
29/12/2018 09:25:00,19.2,25,60,1000,1.8,98,20.5,47
29/12/2018 09:30:00,19.2,25,60,1000,1.9,98,20.5,47
29/12/2018 09:35:00,19.2,25,60,1000,2.0,98,20.5,48
29/12/2018 09:40:00,19.2,25,60,1000,2.1,98,20.6,48
29/12/2018 09:44:59,19.2,25,60,1000,2.2,98,20.7,48
29/12/2018 09:50:00,19.2,25,60,1000,2.2,98,20.7,48
29/12/2018 09:55:00,19.2,25,60,1000,2.3,98,20.8,48
29/12/2018 10:05:00,19.2,25,60,1000,2.3,98,20.8,48
29/12/2018 10:10:00,19.2,25,60,1000,2.3,98,20.8,48
29/12/2018 10:15:00,19.2,25,60,1000,2.4,98,20.8,48
29/12/2018 10:20:00,19.2,25,60,1000,2.5,98,20.9,48
29/12/2018 10:25:00,19.2,25,60,1000,2.5,98,20.9,48
29/12/2018 10:30:00,19.2,25,60,1000,2.6,98,20.9,48
29/12/2018 10:34:59,19.2,25,60,1000,2.7,98,20.9,48
29/12/2018 10:40:00,19.2,25,60,1000,2.8,98,20.9,48
29/12/2018 10:45:00,19.2,25,60,1000,3.0,97,20.9,48
29/12/2018 10:50:00,19.2,25,60,1000,3.0,97,20.9,48
29/12/2018 10:55:00,19.2,25,60,1000,3.1,97,20.9,50
29/12/2018 11:05:00,19.2,25,60,1000,3.2,97,20.9,50
29/12/2018 11:10:00,19.2,25,60,1000,3.3,97,21.0,50
29/12/2018 11:15:00,19.2,25,60,1000,3.4,97,21.1,49
29/12/2018 11:20:00,19.2,25,60,1000,3.5,97,21.1,49
29/12/2018 11:25:00,19.2,25,60,1000,3.5,97,21.1,49
29/12/2018 11:30:00,19.2,25,60,1000,3.5,97,21.0,50
29/12/2018 11:35:00,19.2,25,60,1000,3.7,97,21.0,50
29/12/2018 11:39:59,19.2,25,60,1000,3.8,97,21.0,50
29/12/2018 11:44:59,19.2,25,60,1000,4.0,97,21.0,50
29/12/2018 11:49:59,19.2,25,60,1000,4.1,97,21.0,50
29/12/2018 11:55:00,19.2,25,60,1000,4.2,97,20.9,50
29/12/2018 12:05:00,19.2,25,60,1000,4.2,97,20.9,50
29/12/2018 12:10:00,19.2,25,60,1000,4.6,97,20.9,50
29/12/2018 12:15:00,19.2,25,60,1000,4.8,97,20.9,50
29/12/2018 12:20:00,19.2,25,60,1000,4.8,97,20.9,50
29/12/2018 12:25:00,19.2,25,60,1000,4.9,96,20.9,50
29/12/2018 12:30:00,19.2,25,60,1000,5.0,96,20.9,50
29/12/2018 12:35:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 12:40:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 12:45:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 12:50:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 12:55:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 13:05:00,19.2,25,60,1000,5.0,96,20.9,50
29/12/2018 13:10:00,19.2,25,60,1000,5.0,96,20.9,50
29/12/2018 13:15:00,19.2,25,60,1000,5.1,96,20.9,50
29/12/2018 13:20:00,19.2,25,60,1000,5.1,96,20.8,50
29/12/2018 13:25:00,19.2,25,60,1000,5.1,96,20.8,50
29/12/2018 13:30:00,19.2,25,60,1000,5.3,96,20.8,50
29/12/2018 13:35:00,19.2,25,60,1000,5.4,96,20.8,50
29/12/2018 13:40:00,19.2,25,60,1000,5.5,96,20.8,48
29/12/2018 13:45:00,19.2,25,60,1000,5.7,96,20.8,48
29/12/2018 13:50:00,19.2,25,60,1000,5.7,96,20.8,48
29/12/2018 13:55:00,19.2,25,60,1000,5.9,96,20.8,48
29/12/2018 14:05:00,19.2,25,60,1000,6.0,96,20.8,48
29/12/2018 14:10:00,19.2,25,60,1000,6.2,96,20.8,48
29/12/2018 14:15:00,19.2,25,60,1000,6.2,96,20.8,48
29/12/2018 14:20:00,19.2,25,60,1000,6.2,94,20.8,48
29/12/2018 14:24:59,19.2,25,60,1000,6.2,94,20.8,48
29/12/2018 14:29:59,19.2,25,60,1000,6.5,94,20.8,48
29/12/2018 14:35:00,19.2,25,60,1000,6.6,94,20.8,48
29/12/2018 14:40:00,19.2,25,60,1000,6.6,94,20.8,48
29/12/2018 14:44:59,19.2,25,60,1000,6.7,94,20.8,48
29/12/2018 14:50:00,19.2,25,60,1000,6.7,92,20.8,48
29/12/2018 14:55:00,19.2,25,60,1000,6.7,92,20.8,48
29/12/2018 15:05:00,19.2,25,60,1000,6.7,92,20.8,48
29/12/2018 15:10:00,19.2,25,60,1000,6.7,92,20.8,48
29/12/2018 15:15:00,19.2,25,60,1000,6.6,91,20.8,48
29/12/2018 15:20:00,19.2,25,60,1000,6.6,91,20.8,48
29/12/2018 15:25:00,19.2,25,60,1000,6.6,91,20.8,48
29/12/2018 15:30:00,19.2,25,60,1000,6.5,91,20.8,48
29/12/2018 15:35:00,19.2,25,60,1000,6.6,91,20.8,48
29/12/2018 15:40:00,19.2,25,60,1000,6.5,91,20.8,48
29/12/2018 15:45:00,19.2,25,60,1000,6.5,91,20.8,48
29/12/2018 15:50:00,19.2,25,60,1000,6.4,91,20.8,48
29/12/2018 15:55:00,19.2,25,60,1000,6.4,91,20.8,48
29/12/2018 16:05:00,19.2,25,60,1000,6.4,91,20.8,48
29/12/2018 16:10:00,19.2,25,60,1000,6.4,91,20.8,48
29/12/2018 16:15:00,19.2,25,60,1000,6.3,91,20.8,48
29/12/2018 16:20:00,19.2,25,60,1000,6.3,91,20.8,48
29/12/2018 16:25:00,19.2,25,60,1000,6.3,91,20.8,48
29/12/2018 16:29:59,19.2,25,60,1000,6.3,89,20.8,48
29/12/2018 16:35:00,19.2,25,60,1000,6.2,89,20.8,48
29/12/2018 16:39:59,19.2,25,60,1000,6.1,89,20.8,48
29/12/2018 16:45:00,19.2,25,60,1000,6.1,89,20.8,48
29/12/2018 16:50:00,19.2,25,60,1000,6.1,89,20.8,48
29/12/2018 16:55:00,19.2,25,60,1000,6.0,90,20.8,48
29/12/2018 17:04:59,19.2,25,60,1000,6.0,90,20.8,48
29/12/2018 17:09:59,19.2,25,60,1000,5.9,90,20.8,48
29/12/2018 17:14:59,19.2,25,60,1000,5.9,90,20.8,48
29/12/2018 17:20:00,19.2,25,60,1000,5.8,90,20.8,48
29/12/2018 17:25:00,19.2,25,60,1000,5.8,90,20.8,48
29/12/2018 17:30:00,19.2,25,60,1000,5.8,90,20.8,48
29/12/2018 17:35:00,19.2,25,60,1000,5.8,90,20.8,48
29/12/2018 17:40:00,19.2,25,60,1000,5.8,90,20.9,48
29/12/2018 17:45:00,19.2,25,60,1000,5.8,91,20.8,48
29/12/2018 17:50:00,19.2,25,60,1000,5.8,91,20.9,48
29/12/2018 17:55:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:05:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:10:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:14:59,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:19:59,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:25:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:30:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:35:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:40:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 18:45:00,19.2,25,60,1000,6.0,91,20.9,48
29/12/2018 18:50:00,19.2,25,60,1000,6.0,91,20.9,48
29/12/2018 18:54:59,19.2,25,60,1000,6.0,91,21.0,48
29/12/2018 19:05:00,19.2,25,60,1000,6.0,91,21.0,48
29/12/2018 19:10:00,19.2,25,60,1000,6.0,91,21.0,48
29/12/2018 19:15:00,19.2,25,60,1000,6.0,91,21.1,48
29/12/2018 19:20:00,19.2,25,60,1000,6.0,91,21.0,48
29/12/2018 19:25:00,19.2,25,60,1000,6.1,91,21.0,48
29/12/2018 19:30:00,19.2,25,60,1000,5.9,91,21.0,48
29/12/2018 19:34:59,19.2,25,60,1000,5.9,91,21.0,48
29/12/2018 19:40:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 19:44:59,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 19:50:00,19.2,25,60,1000,5.9,91,20.9,48
29/12/2018 19:55:00,19.2,25,60,1000,5.9,91,20.8,48
29/12/2018 20:05:00,19.2,25,60,1000,5.9,91,20.7,48
29/12/2018 20:10:00,19.2,25,60,1000,5.9,91,20.6,48
29/12/2018 20:15:00,19.2,25,60,1000,5.9,91,20.5,48
29/12/2018 20:20:00,19.2,25,60,1000,5.9,93,20.5,48
29/12/2018 20:25:00,19.2,25,60,1000,5.9,93,20.4,48
29/12/2018 20:30:00,19.2,25,60,1000,5.9,93,20.4,48
29/12/2018 20:34:59,19.2,25,60,1000,5.9,93,20.4,48
29/12/2018 20:40:00,19.2,25,60,1000,5.9,93,20.3,48
29/12/2018 20:44:59,19.2,25,60,1000,5.9,93,20.3,48
29/12/2018 20:50:00,19.2,25,60,1000,5.9,93,20.2,48
29/12/2018 20:55:00,19.2,25,60,1000,5.9,93,20.2,48
29/12/2018 21:05:00,19.2,25,60,1000,5.9,93,20.1,48
29/12/2018 21:09:59,19.2,25,60,1000,5.9,94,20.0,48
29/12/2018 21:15:00,19.2,25,60,1000,5.9,94,20.0,48
29/12/2018 21:20:00,19.2,25,60,1000,5.9,94,20.0,48
29/12/2018 21:25:00,19.2,25,60,1000,5.9,94,19.9,48
29/12/2018 21:30:00,19.2,25,60,1000,5.9,94,19.9,48
29/12/2018 21:35:00,19.2,25,60,1000,5.9,94,19.9,48
29/12/2018 21:40:00,19.2,25,60,1000,5.9,94,19.9,47
29/12/2018 21:45:00,19.2,25,60,1000,6.0,96,19.9,47
29/12/2018 21:50:00,19.2,25,60,1000,6.0,96,19.9,47
29/12/2018 21:55:00,19.2,25,60,1000,6.0,96,19.8,47
29/12/2018 22:05:00,19.2,25,60,1000,6.0,96,19.8,47
29/12/2018 22:10:00,19.2,25,60,1000,6.1,96,19.7,47
29/12/2018 22:15:00,19.2,25,60,1000,6.1,96,19.7,47
29/12/2018 22:20:00,19.2,25,60,1000,6.1,96,19.7,47
29/12/2018 22:25:00,19.2,25,60,1000,6.1,96,19.7,47
29/12/2018 22:30:00,19.2,25,60,1000,6.1,96,19.7,47
29/12/2018 22:35:00,19.2,25,60,1000,6.2,96,19.6,47
29/12/2018 22:40:00,19.2,25,60,1000,6.2,96,19.6,47
29/12/2018 22:45:00,19.2,25,60,1000,6.3,96,19.6,47
29/12/2018 22:50:00,19.2,25,60,1000,6.3,96,19.6,47
29/12/2018 22:55:00,19.2,25,60,1000,6.3,96,19.5,47
29/12/2018 23:05:00,19.2,25,60,1000,6.4,96,19.5,47
29/12/2018 23:10:00,19.2,25,60,1000,6.4,96,19.5,47
29/12/2018 23:15:00,19.2,25,60,1000,6.4,96,19.5,47
29/12/2018 23:20:00,19.2,25,60,1000,6.4,96,19.4,47
29/12/2018 23:25:00,19.2,25,60,1000,6.5,96,19.4,47
29/12/2018 23:30:00,19.2,25,60,1000,6.5,96,19.4,47
29/12/2018 23:35:00,19.2,25,60,1000,6.6,96,19.4,47
29/12/2018 23:40:00,19.2,25,60,1000,6.6,96,19.4,47
29/12/2018 23:44:59,19.2,25,60,1000,6.7,96,19.4,47
29/12/2018 23:50:00,19.2,25,60,1000,6.7,96,19.4,47
29/12/2018 23:55:00,19.2,25,60,1000,6.9,95,19.4,47
30/12/2018 00:04:59,19.2,25,60,1000,6.9,95,19.4,47
30/12/2018 00:10:00,19.2,25,60,1000,7.0,95,19.4,47
30/12/2018 00:15:00,19.2,25,60,1000,7.1,95,19.4,47
30/12/2018 00:20:00,19.2,25,60,1000,7.1,95,19.4,47
30/12/2018 00:25:00,19.2,25,60,1000,7.1,95,19.4,47
30/12/2018 00:30:00,19.2,25,60,1000,7.1,95,19.3,47
30/12/2018 00:34:59,19.2,25,60,1000,7.1,95,19.3,47
30/12/2018 00:40:00,19.2,25,60,1000,7.1,95,19.3,47
30/12/2018 00:45:00,19.2,25,60,1000,7.1,95,19.3,47
30/12/2018 00:50:00,19.2,25,60,1000,7.2,95,19.3,47
30/12/2018 00:55:00,19.2,25,60,1000,7.1,95,19.3,47
30/12/2018 01:05:00,19.2,25,60,1000,7.2,95,19.3,47
30/12/2018 01:10:00,19.2,25,60,1000,7.2,97,19.3,47
30/12/2018 01:15:00,19.2,25,60,1000,7.2,97,19.2,47
30/12/2018 01:20:00,19.2,25,60,1000,7.2,97,19.2,47
30/12/2018 01:25:00,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 01:30:00,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 01:35:00,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 01:39:59,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 01:45:00,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 01:50:00,19.2,25,60,1000,7.2,97,19.2,47
30/12/2018 01:55:00,19.2,25,60,1000,7.3,97,19.2,47
30/12/2018 02:04:59,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:10:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:15:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:20:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:25:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:30:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:35:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:40:00,19.2,25,60,1000,7.3,97,19.1,47
30/12/2018 02:45:00,19.2,25,60,1000,7.3,97,19.0,47
30/12/2018 02:50:00,19.2,25,60,1000,7.3,97,19.0,47
30/12/2018 02:54:59,19.2,25,60,1000,7.4,97,19.0,47
30/12/2018 03:05:00,19.2,25,60,1000,7.4,97,19.0,47
30/12/2018 03:10:00,19.2,25,60,1000,7.4,97,19.0,47
30/12/2018 03:15:00,19.2,25,60,1000,7.4,97,19.0,47
30/12/2018 03:20:00,19.2,25,60,1000,7.4,97,19.0,47
30/12/2018 03:24:59,19.2,25,60,1000,7.3,97,19.0,47
30/12/2018 03:30:00,19.2,25,60,1000,7.3,97,19.0,47
30/12/2018 03:35:00,19.2,25,60,1000,7.4,97,18.9,47
30/12/2018 03:40:00,19.2,25,60,1000,7.4,97,18.9,47
30/12/2018 03:45:00,19.2,25,60,1000,7.5,97,18.9,47
30/12/2018 03:50:00,19.2,25,60,1000,7.5,97,18.9,47
30/12/2018 03:55:00,19.2,25,60,1000,7.5,97,18.9,47
30/12/2018 04:05:00,19.2,25,60,1000,7.5,97,18.9,47
30/12/2018 04:10:00,19.2,25,60,1000,7.6,97,18.9,47
30/12/2018 04:15:00,19.2,25,60,1000,7.6,97,18.9,47
30/12/2018 04:20:00,19.2,25,60,1000,7.6,97,18.9,47
30/12/2018 04:25:00,19.2,25,60,1000,7.6,97,18.9,47
30/12/2018 04:29:59,19.2,25,60,1000,7.6,97,18.9,47
30/12/2018 04:35:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 04:40:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 04:45:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 04:50:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 04:54:59,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:04:59,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:10:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:15:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:20:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:25:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:30:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:35:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:40:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:45:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:50:00,19.2,25,60,1000,7.6,97,18.8,47
30/12/2018 05:54:59,19.2,25,60,1000,7.7,97,18.8,47
30/12/2018 06:04:59,19.2,25,60,1000,7.7,97,18.8,47
